from_node,to_node,distance
JP_603735128,JP_603735143,51.171186683488294
JP_603735128,JP_7028295100,197.28443098224298
JP_603735133,JP_603735146,52.24920398746319
JP_603735133,JP_7028295100,7.739814765303049
JP_603735143,JP_603717190,56.809924168078524
JP_603735143,JP_7028295099,198.45336136328743
JP_603735146,JP_7028295103,54.081937057255345
JP_603735146,JP_7028295099,7.58351273523228
JP_603735150,JP_603689597,106.24749710599909
JP_603735150,JP_603695654,105.1520721014744
JP_603735152,JP_603736080,52.3226225241778
JP_603735152,JP_603728247,31.671788131869807
JP_603735152,JP_603734991,62.907791969722744
JP_603735157,JP_603734983,53.51443966750086
JP_603735157,JP_603695654,54.32413243283806
JP_603735157,JP_603735010,60.729016595632785
JP_603735160,JP_603734996,50.3169957360762
JP_603735160,JP_603728228,8.061651119313606
JP_603735171,JP_603707746,204.79806449001725
JP_603735171,JP_603718159,48.970314872061984
JP_603735171,JP_603718300,49.88885881600528
JP_603735179,JP_603735108,52.23077733410368
JP_603735179,JP_7028295098,8.718141342394201
JP_603735307,JP_603718300,47.917009732291966
JP_603735307,JP_3613687119,8.060315472023953
JP_603735307,JP_3613687115,26.32744018625652
JP_603736067,JP_603736068,50.7524063422632
JP_603736067,JP_603728168,54.6139731923346
JP_603736067,JP_603736080,174.80333621532333
JP_603736068,JP_603728163,49.62650914803669
JP_603736068,JP_603736067,50.7524063422632
JP_603736068,JP_603736077,175.2877257137918
JP_603736077,JP_603734988,51.19207182523294
JP_603736077,JP_603736068,175.2877257137918
JP_603736080,JP_603736077,49.56983131604906
JP_603736080,JP_603736067,174.80333621532333
JP_603753274,JP_3329388594,98.7818942637429
JP_603753274,JP_2022414337,69.03448902938479
JP_603753277,JP_3286419844,1678.0624546115146
JP_603753277,JP_603753274,30.534094080897628
JP_603753280,JP_8941544658,38.811566839996516
JP_603753280,JP_603753328,14.166459269884605
JP_603753280,JP_587648829,742.6343564837534
JP_603753328,JP_603753280,14.166459269884605
JP_603753328,JP_3329388292,40.52492068593946
JP_603753328,JP_2022171223,74.59380166250497
JP_603753389,JP_2372325429,38.94707108191808
JP_603753389,JP_2632814840,72.51814273159852
JP_603753389,JP_2264637832,49.06326871753461
JP_603753532,JP_2264629087,75.97539369408999
JP_603753532,JP_7211080165,108.92246652027202
JP_603753532,JP_2264637833,64.59930544828687
JP_603753556,JP_2264629082,164.94649947063004
JP_603753556,JP_10202055931,5.083441742956197
JP_603753556,JP_2264618757,107.76050132344092
JP_603753563,JP_7210990012,7.932707524445128
JP_603753563,JP_2264629106,132.88922232223894
JP_603753576,JP_587648966,31.45526298015942
JP_603753576,JP_2264629233,112.03603953353903
JP_603753627,JP_2264669510,110.89588686633834
JP_603753627,JP_2310458953,181.43697112530353
JP_603753627,JP_1330042110,80.3075771171662
JP_603753631,JP_2264629234,87.9437431528495
JP_603753631,JP_2264629071,11.751690823523198
JP_603753631,JP_2264618746,167.21144439622978
JP_603753638,JP_6243295935,82.0224650925415
JP_603753638,JP_2264629086,20.357105333366246
JP_603753638,JP_603753665,315.278137324623
JP_603753638,JP_2264629118,113.00495430714571
JP_603753649,JP_2264669501,102.1708170023273
JP_603753649,JP_602100778,80.65675522665022
JP_603753649,JP_6243295935,87.70934307312544
JP_603753665,JP_2264629118,98.36303799832234
JP_603753665,JP_2264629105,61.698988924086464
JP_603753665,JP_603753638,315.278137324623
JP_603753690,JP_603753631,72.71394386724452
JP_603753690,JP_2310458953,9.097854492681547
JP_603830864,JP_4471275985,280.52130130666075
JP_603830864,JP_5376272407,499.0579809868195
JP_603830869,JP_3283200394,140.2902865573751
JP_603856609,JP_603856614,119.06896906871012
JP_603856609,JP_603856634,98.2124933448745
JP_603856614,JP_7386122818,71.08878774045387
JP_603856634,JP_603856648,98.74846221470952
JP_603856637,JP_603856634,118.83916081436688
JP_603856637,JP_2531218355,89.81838694458393
JP_603856648,JP_603856651,122.67222162943236
JP_603856648,JP_603856661,101.50938997908223
JP_603856651,JP_2531218343,88.09671219108596
JP_603856661,JP_7229163821,253.8414496762849
JP_603856666,JP_603856661,124.38813539930244
JP_603856666,JP_7229163789,91.70968264256136
JP_603856680,JP_603856687,151.28435231754753
JP_603856680,JP_7383647342,55.61226758337295
JP_603856687,JP_603856680,151.28435231754753
JP_603856687,JP_598159530,94.06218421918754
JP_603856687,JP_7229163821,155.81652897319663
JP_603856714,JP_2531218443,85.25908950855418
JP_603856717,JP_603856714,62.39148450229651
JP_603856717,JP_603856725,103.12591244560002
JP_603856725,JP_603856763,119.19421572084276
JP_603856728,JP_603856725,81.42918100536589
JP_603856728,JP_2531218441,74.73951372798912
JP_603856735,JP_603856738,114.34939438074599
JP_603856735,JP_2531218439,82.31214906101704
JP_603856738,JP_598159453,55.72592507322222
JP_603856758,JP_587648827,100.59676301183987
JP_603856763,JP_603856758,106.66054755539744
JP_603856763,JP_603856738,95.98789690617136
JP_603856779,JP_603856609,85.1795598371348
JP_603856785,JP_603856779,120.59043905884147
JP_603856785,JP_7386122816,115.64873765440001
JP_603856845,JP_7386122825,5.401962033522967
JP_603856845,JP_587648823,218.73079941392984
JP_603856859,JP_598159530,145.99626318397327
JP_603856859,JP_2531218334,115.45463613398263
JP_603856869,JP_7386122814,46.615755535494785
JP_603856875,JP_603856939,61.63353587620478
JP_603856875,JP_7386122809,50.051252581221725
JP_603856939,JP_603856875,61.63353587620478
JP_603856939,JP_603856717,95.84143823829191
JP_603864875,JP_458409483,217.1403725054077
JP_603864875,JP_458403654,67.62534947954171
JP_603864883,JP_458403665,224.8204056387253
JP_603864883,JP_7202427106,78.30427760114831
JP_604064234,JP_601416069,53.50210529854978
JP_604064234,JP_3540174438,40.88306884638702
JP_604064234,JP_604064267,255.13511797689867
JP_604064267,JP_604064279,27.097487850455
JP_604064267,JP_604064276,67.93294065776085
JP_604064267,JP_604064234,255.13511797689867
JP_604064271,JP_604064273,20.912233303659658
JP_604064271,JP_8932833363,160.25521242012888
JP_604064271,JP_601416056,319.840331101313
JP_604064273,JP_604064271,20.912233303659658
JP_604064273,JP_604064277,100.71649944551545
JP_604064273,JP_604064276,70.50160738927697
JP_604064276,JP_604064277,89.76229321536763
JP_604064276,JP_604064267,67.93294065776085
JP_604064276,JP_604064273,70.50160738927697
JP_604064277,JP_604064276,89.76229321536763
JP_604064277,JP_604064280,51.9814459828056
JP_604064277,JP_604064273,100.71649944551545
JP_604064279,JP_7202771045,56.34264934744102
JP_604064279,JP_604064267,27.097487850455
JP_604064279,JP_604064280,121.90393420373019
JP_604064280,JP_601416101,47.392258516446056
JP_604064280,JP_604064277,51.9814459828056
JP_604064280,JP_604064279,121.90393420373019
JP_604064296,JP_7224548484,78.98055329441073
JP_604064297,JP_7224548484,15.605808324461437
JP_604064297,JP_604064320,74.29481145888977
JP_604064297,JP_604064298,74.79379264460688
JP_604064298,JP_604064323,147.08163200758423
JP_604064298,JP_7211080175,92.43323433417144
JP_604064298,JP_604064297,74.79379264460688
JP_604064317,JP_8962546954,181.25395541927634
JP_604064317,JP_3307943520,81.65401424415309
JP_604064319,JP_604064320,52.833125375753404
JP_604064319,JP_604064326,30.315942632708033
JP_604064319,JP_601416229,60.087726497921004
JP_604064319,JP_601416226,42.155422657592055
JP_604064320,JP_604064319,52.833125375753404
JP_604064320,JP_3791468567,163.72489383694577
JP_604064320,JP_604064297,74.29481145888977
JP_604064323,JP_604064327,41.63156673776369
JP_604064323,JP_604064298,147.08163200758423
JP_604064323,JP_604064326,47.15956201366892
JP_604064326,JP_604064319,30.315942632708033
JP_604064326,JP_604064327,239.8390967169815
JP_604064326,JP_604064323,47.15956201366892
JP_604064327,JP_604064323,41.63156673776369
JP_604064327,JP_604064326,239.8390967169815
JP_604064327,JP_7211080175,200.9003064804818
JP_604064339,JP_604064341,99.37250453732912
JP_604064339,JP_7199517246,74.00358272608608
JP_604064339,JP_1869467709,35.48658406329101
JP_604064340,JP_1869467697,14.741464689996839
JP_604064340,JP_2538730186,106.45365318827989
JP_604064341,JP_2052091984,161.9879933254318
JP_604064341,JP_2052096041,71.33726974156629
JP_604064342,JP_604064350,120.73593527914457
JP_604064342,JP_2052091978,68.40218811711392
JP_604064344,JP_604064362,140.68645345599757
JP_604064344,JP_604064346,56.00613752874086
JP_604064344,JP_604064348,51.69250493195097
JP_604064345,JP_604064365,139.47244606177722
JP_604064345,JP_604064347,51.40772057843822
JP_604064345,JP_604064346,50.52532520384098
JP_604064346,JP_604064366,140.96368860944665
JP_604064346,JP_604064345,50.52532520384098
JP_604064346,JP_604064344,56.00613752874086
JP_604064346,JP_7199506165,64.35626778049945
JP_604064347,JP_2052091985,34.52760905703677
JP_604064347,JP_604064345,51.40772057843822
JP_604064347,JP_7189866093,26.890240344570607
JP_604064348,JP_604064367,141.00635384681837
JP_604064348,JP_604064344,51.69250493195097
JP_604064348,JP_604064379,49.38849607761403
JP_604064350,JP_604064342,120.73593527914457
JP_604064350,JP_604064383,138.66142124456985
JP_604064350,JP_2052091974,72.26922484542017
JP_604064350,JP_7199506165,39.516244271549276
JP_604064352,JP_604064355,40.38140364587358
JP_604064352,JP_604064353,45.22953649754384
JP_604064353,JP_1869435197,741.0710199781098
JP_604064354,JP_604064353,46.81268060841243
JP_604064354,JP_604064352,46.30084721996302
JP_604064355,JP_2052096040,71.85774975661172
JP_604064355,JP_604064352,40.38140364587358
JP_604064357,JP_1302815466,107.77995921557357
JP_604064357,JP_1302815439,38.819430452299365
JP_604064357,JP_7189846375,51.02173714536099
JP_604064360,JP_2541309752,48.13413925233861
JP_604064360,JP_2541309747,8.321054117479308
JP_604064360,JP_2052091972,28.32706105757208
JP_604064362,JP_604064363,51.55853092586344
JP_604064362,JP_604064344,140.68645345599757
JP_604064362,JP_604064367,51.04573992177615
JP_604064362,JP_604064366,51.25068489868695
JP_604064363,JP_604064369,175.37556327558246
JP_604064363,JP_604064392,103.22201668563697
JP_604064363,JP_604064368,49.74253509145445
JP_604064363,JP_604064362,51.55853092586344
JP_604064364,JP_2541309743,28.39578504560041
JP_604064364,JP_604064369,24.17732964075913
JP_604064364,JP_2052091996,239.06293953755264
JP_604064365,JP_604064345,139.47244606177722
JP_604064365,JP_604064366,51.99783771019679
JP_604064365,JP_2541309745,52.468162073453925
JP_604064366,JP_604064346,140.96368860944665
JP_604064366,JP_604064362,51.25068489868695
JP_604064366,JP_604064365,51.99783771019679
JP_604064367,JP_604064391,53.88501666396278
JP_604064367,JP_604064362,51.04573992177615
JP_604064367,JP_604064348,141.00635384681837
JP_604064368,JP_2765693717,20.074146795112753
JP_604064368,JP_604064363,49.74253509145445
JP_604064368,JP_1302815437,74.23845962815224
JP_604064369,JP_604064363,175.37556327558246
JP_604064369,JP_604064364,24.17732964075913
JP_604064369,JP_604064372,27.696715304081415
JP_604064370,JP_1302815437,102.98782221727278
JP_604064370,JP_604064372,22.498802241452346
JP_604064370,JP_604064371,29.464199636906955
JP_604064371,JP_1302815466,51.056161430178754
JP_604064371,JP_604064370,29.464199636906955
JP_604064371,JP_1302815479,22.02316068200295
JP_604064372,JP_604064369,27.696715304081415
JP_604064372,JP_604064370,22.498802241452346
JP_604064372,JP_7189846372,191.04719087766352
JP_604064375,JP_451374434,14.026921167167185
JP_604064375,JP_451377598,109.13874811824768
JP_604064376,JP_604064383,74.13837090417734
JP_604064376,JP_2052145568,84.77802749980309
JP_604064377,JP_2022223716,71.65652845761947
JP_604064377,JP_604064376,71.72315451125102
JP_604064377,JP_604064383,133.94668610515097
JP_604064379,JP_604064383,45.086617800072226
JP_604064379,JP_604064348,49.38849607761403
JP_604064379,JP_2022222048,151.3633709680568
JP_604064379,JP_604064381,52.76178212986443
JP_604064380,JP_2022222048,56.977164789417294
JP_604064381,JP_604064382,155.98154988301664
JP_604064381,JP_604064395,51.810440232624494
JP_604064381,JP_604064379,52.76178212986443
JP_604064382,JP_604064381,155.98154988301664
JP_604064382,JP_2022222048,51.51303896690792
JP_604064382,JP_604064396,52.21255520140539
JP_604064383,JP_604064379,45.086617800072226
JP_604064383,JP_604064376,74.13837090417734
JP_604064383,JP_604064350,138.66142124456985
JP_604064383,JP_604064377,133.946686105151
JP_604064391,JP_604064367,53.88501666396278
JP_604064391,JP_604064393,16.46885747678535
JP_604064391,JP_604064395,36.35445203348556
JP_604064392,JP_604064363,103.22201668563697
JP_604064392,JP_604064393,33.11002717380688
JP_604064392,JP_2765693717,130.52802750326933
JP_604064393,JP_604064392,33.11002717380688
JP_604064393,JP_604064391,16.46885747678535
JP_604064393,JP_604064396,214.0411999794041
JP_604064395,JP_604064396,159.77974255213513
JP_604064395,JP_604064391,36.35445203348556
JP_604064395,JP_604064381,51.810440232624494
JP_604064396,JP_604064395,159.77974255213513
JP_604064396,JP_604064382,52.21255520140539
JP_604064396,JP_604064393,214.0411999794041
JP_610195443,JP_631739612,88.80585899054017
JP_610195443,JP_610195444,24.34981626940462
JP_610195444,JP_631739414,28.357660524376968
JP_610195444,JP_631739561,172.49547680839973
JP_610195444,JP_610195443,24.34981626940462
JP_610195445,JP_631739414,22.78447766181264
JP_610195445,JP_610195447,170.67298918742034
JP_610195445,JP_631739412,26.708449296873532
JP_610195447,JP_7025527276,200.3534978144577
JP_610195447,JP_631739561,51.08869841480321
JP_610195447,JP_631739687,50.41359319635176
JP_610195447,JP_610195445,170.67298918742034
JP_610195449,JP_1388021716,52.24768366540755
JP_610195449,JP_631739966,84.87970063779784
JP_610195449,JP_631739558,73.26887746665574
JP_610195450,JP_610196040,204.13908379561224
JP_610195450,JP_1388021261,52.557830328348075
JP_610195450,JP_610196037,61.062251586960194
JP_610195450,JP_610196079,59.08953997821632
JP_610195451,JP_7043369362,63.987706225151065
JP_610195451,JP_2639972289,7.4149002411994696
JP_610195451,JP_7025536485,73.17449330932355
JP_610195451,JP_2546032565,100.71877258292605
JP_610195452,JP_2641413256,53.16283950066572
JP_610195452,JP_631747466,65.28583751997317
JP_610195453,JP_631747516,55.63507452265571
JP_610195453,JP_631747467,168.24405419577676
JP_610195453,JP_631747468,51.253689434208944
JP_610195453,JP_631747466,52.07736016534516
JP_610195460,JP_7205520998,14.054435920736747
JP_610195460,JP_7207320763,106.76370420951308
JP_610195460,JP_4043658248,52.29459596135746
JP_610195461,JP_7205521005,17.759454255735708
JP_610195461,JP_7207352585,50.26845276048447
JP_610195461,JP_631717928,59.04329921572385
JP_610195467,JP_631747446,57.48573046903724
JP_610195467,JP_631747404,52.928921485504794
JP_610195467,JP_631747444,141.85585074652974
JP_610195467,JP_7207329276,57.34488794152613
JP_610195469,JP_631747457,69.90078896862389
JP_610195469,JP_610196540,25.792399142424646
JP_610195469,JP_610196273,55.061472679241476
JP_610195470,JP_2052165644,35.3053320888219
JP_610195470,JP_5941292554,168.57399022930392
JP_610195473,JP_631782510,44.8767023202321
JP_610195473,JP_662992980,105.8668018309108
JP_610195473,JP_7205520998,25.966402882140084
JP_610196036,JP_610196045,196.5063114257405
JP_610196036,JP_631739701,61.90962679113993
JP_610196036,JP_631739713,75.11950657699701
JP_610196036,JP_8932370924,63.744162485822685
JP_610196037,JP_610196045,218.822493732142
JP_610196037,JP_610196038,201.9178774181352
JP_610196037,JP_610196070,61.04558550531413
JP_610196037,JP_610195450,61.062251586960194
JP_610196038,JP_631739779,60.214074665618504
JP_610196038,JP_610196071,62.78246014114446
JP_610196038,JP_1388021166,251.39839323782888
JP_610196038,JP_610196037,201.9178774181352
JP_610196040,JP_610195450,204.13908379561224
JP_610196040,JP_631739720,21.39900502910935
JP_610196040,JP_610196081,57.01557034894353
JP_610196045,JP_610196037,218.822493732142
JP_610196045,JP_610196036,196.5063114257405
JP_610196045,JP_631739720,43.63680212006984
JP_610196045,JP_610196046,64.15827224263711
JP_610196046,JP_2537706316,80.95519634347633
JP_610196046,JP_631739701,186.89218306519254
JP_610196046,JP_610196052,60.98262081980053
JP_610196046,JP_610196045,64.15827224263711
JP_610196047,JP_2639972287,10.005098736188138
JP_610196047,JP_610195451,226.41171688730327
JP_610196050,JP_7045451295,4.227154202652268
JP_610196050,JP_1388021804,16.487063624752576
JP_610196050,JP_7043289943,10.83212713713501
JP_610196051,JP_610196052,241.87161193669465
JP_610196051,JP_610196069,60.93193027275419
JP_610196051,JP_914718896,47.05674184853589
JP_610196052,JP_610196051,241.87161193669465
JP_610196052,JP_7024974938,44.989575019173344
JP_610196052,JP_2537706321,83.24344728005883
JP_610196052,JP_610196046,60.98262081980053
JP_610196053,JP_610196054,22.056265536323632
JP_610196053,JP_2639972289,61.971187998577996
JP_610196053,JP_610196070,59.24694159269051
JP_610196053,JP_2537706321,150.3004719632154
JP_610196054,JP_1388021563,97.88813376118233
JP_610196054,JP_1388021405,87.0417242457246
JP_610196054,JP_610196053,22.056265536323632
JP_610196055,JP_610196071,60.79357575538735
JP_610196055,JP_1388022102,56.54229191245919
JP_610196055,JP_1388021405,93.03329438640804
JP_610196055,JP_8522587430,179.64115618791595
JP_610196056,JP_1388021386,55.58940866556136
JP_610196056,JP_1388022102,39.924958308532766
JP_610196056,JP_2639972295,66.5401301011262
JP_610196056,JP_1388021582,82.89807629427953
JP_610196069,JP_631739701,56.133679837866566
JP_610196069,JP_610196051,60.93193027275419
JP_610196069,JP_8932370924,24.779776583096805
JP_610196069,JP_914718896,200.45219632394569
JP_610196070,JP_2537706316,150.09800744306887
JP_610196070,JP_610196071,202.36960776204705
JP_610196070,JP_610196053,59.24694159269051
JP_610196070,JP_610196037,61.04558550531413
JP_610196071,JP_610196038,62.78246014114446
JP_610196071,JP_610196055,60.79357575538735
JP_610196071,JP_8522587429,180.88141545009833
JP_610196071,JP_610196070,202.36960776204705
JP_610196074,JP_914719051,58.36637394825202
JP_610196074,JP_2546272950,10.902200151039873
JP_610196074,JP_914719045,179.99230905411008
JP_610196078,JP_2639972286,10.229147067863446
JP_610196078,JP_914719045,117.2807506428116
JP_610196078,JP_7024974939,240.3301417814394
JP_610196079,JP_610196081,197.1829160246473
JP_610196079,JP_610195450,59.08953997821632
JP_610196079,JP_1388021603,9.79086837213725
JP_610196081,JP_610196079,197.1829160246473
JP_610196081,JP_610196040,57.01557034894353
JP_610196081,JP_631739952,60.32721646773658
JP_610196101,JP_640381722,40.80454090642194
JP_610196101,JP_6231572228,105.48483779308464
JP_610196101,JP_663117027,31.994342673271866
JP_610196103,JP_2573710526,58.15645174394846
JP_610196103,JP_640381867,56.22036567125536
JP_610196103,JP_610196109,103.23754481314063
JP_610196109,JP_2573710531,56.07905243922237
JP_610196109,JP_610196103,103.23754481314063
JP_610196109,JP_2051758833,64.84354799129724
JP_610196111,JP_4812603045,72.45617920693552
JP_610196111,JP_8931924485,52.70631193165658
JP_610196111,JP_10943243832,51.551508720172535
JP_610196119,JP_7205192476,11.511340800209545
JP_610196119,JP_610196123,69.28363279857425
JP_610196119,JP_7205192477,70.90795359252195
JP_610196123,JP_631739281,181.95583855942328
JP_610196123,JP_610196119,69.28363279857425
JP_610196123,JP_631739286,54.6026580117656
JP_610196127,JP_663001956,38.257818364861734
JP_610196127,JP_631739292,25.481405334206734
JP_610196127,JP_3622835990,152.12689923552796
JP_610196128,JP_610196537,16.620152872643395
JP_610196128,JP_610196533,35.56571263845938
JP_610196128,JP_663001965,62.906399163841726
JP_610196130,JP_631747436,41.76692041054527
JP_610196130,JP_631747438,11.364931808248391
JP_610196130,JP_663001968,55.482062580075045
JP_610196142,JP_631739384,69.07920532761686
JP_610196142,JP_631747470,24.84754891170025
JP_610196144,JP_7205192430,10.774179184013489
JP_610196144,JP_663002006,53.16667127134106
JP_610196144,JP_2641413253,80.41422404308904
JP_610196151,JP_663001950,56.353723981262654
JP_610196151,JP_3622835984,63.10852319750282
JP_610196151,JP_663001982,51.57989292374705
JP_610196153,JP_663001951,65.41650245469275
JP_610196153,JP_3622835984,17.007585396525702
JP_610196153,JP_663001954,80.96536435022179
JP_610196157,JP_663001980,44.2430747303941
JP_610196157,JP_663001954,10.921022882374364
JP_610196157,JP_7207333307,91.55040600744567
JP_610196158,JP_7205195093,4.437922969103614
JP_610196158,JP_2641413263,31.919983833217508
JP_610196165,JP_631739347,8.860331002613153
JP_610196165,JP_7222031587,136.4433321601691
JP_610196165,JP_2641413286,128.34029941607034
JP_610196269,JP_610195452,57.221412686726495
JP_610196269,JP_2641413256,37.22700451492886
JP_610196273,JP_2641413260,6.7694381505328405
JP_610196517,JP_610195469,56.53257815012274
JP_610196517,JP_610196273,41.72158529207532
JP_610196525,JP_610196526,166.17065475223527
JP_610196525,JP_610196529,53.11057459254284
JP_610196525,JP_610196535,52.47390718494559
JP_610196526,JP_610196525,166.17065475223527
JP_610196526,JP_610196537,50.69240414561199
JP_610196526,JP_663001956,47.447342242249164
JP_610196527,JP_610196528,53.89587415474127
JP_610196527,JP_631747420,25.891582688200838
JP_610196527,JP_631747418,27.28318657068311
JP_610196528,JP_610196532,50.873616457035055
JP_610196528,JP_610196527,53.89587415474127
JP_610196528,JP_610196530,151.50544202355314
JP_610196529,JP_3622835990,26.76198723806478
JP_610196529,JP_610196538,51.59510835659448
JP_610196529,JP_610196525,53.11057459254284
JP_610196530,JP_610196528,151.50544202355314
JP_610196530,JP_663001968,19.16595273603075
JP_610196530,JP_663001990,33.48499698132851
JP_610196531,JP_610196532,155.59954531931587
JP_610196531,JP_663001990,20.13381457916697
JP_610196531,JP_663001989,29.68818852370471
JP_610196532,JP_610196542,31.41059929786197
JP_610196532,JP_610196528,50.873616457035055
JP_610196532,JP_610196531,155.59954531931587
JP_610196533,JP_610196534,159.74281648404425
JP_610196533,JP_663001989,21.81671850815031
JP_610196533,JP_610196128,35.56571263845938
JP_610196534,JP_610196535,52.204783040148946
JP_610196534,JP_610196542,22.37828617656633
JP_610196534,JP_610196533,159.74281648404425
JP_610196535,JP_610196525,52.47390718494559
JP_610196535,JP_610196534,52.204783040148946
JP_610196535,JP_610196537,161.8808797474864
JP_610196535,JP_610196536,52.79173690591286
JP_610196536,JP_610196535,52.79173690591286
JP_610196536,JP_7222031592,23.00722165690369
JP_610196536,JP_610196538,106.41469645251404
JP_610196537,JP_610196535,161.8808797474864
JP_610196537,JP_610196128,16.620152872643395
JP_610196537,JP_610196526,50.69240414561199
JP_610196538,JP_610196529,51.59510835659448
JP_610196538,JP_631739290,50.6377071830536
JP_610196538,JP_610196536,106.41469645251404
JP_610196539,JP_610196540,127.84007108418098
JP_610196539,JP_7222031592,51.117217900366434
JP_610196539,JP_610196541,72.6639496293159
JP_610196539,JP_610196542,52.591961743872766
JP_610196540,JP_610196539,127.84007108418098
JP_610196540,JP_610195469,25.792399142424646
JP_610196540,JP_631747420,25.646642170219156
JP_610196541,JP_7205253730,12.833259749950258
JP_610196541,JP_610196539,72.6639496293159
JP_610196541,JP_7205195093,43.519993220371504
JP_610196542,JP_610196534,22.37828617656633
JP_610196542,JP_610196532,31.41059929786197
JP_610196542,JP_610196539,52.591961743872766
JP_611013764,JP_611013768,145.3986981379336
JP_611013764,JP_9125182529,2.622408719617738
JP_611013764,JP_669531022,101.2619990591282
JP_611013768,JP_7352101700,72.3572037090703
JP_611013768,JP_611013764,145.3986981379336
JP_611013768,JP_9125083814,2.538173579328155
JP_611013805,JP_611013813,125.04270332881221
JP_611013805,JP_7352101693,151.5758845802836
JP_611013805,JP_2539678023,4.727497296337562
JP_611013813,JP_7352045678,46.583817989883315
JP_611013813,JP_611013805,125.04270332881221
JP_611013813,JP_2951565866,5.694099375773343
JP_611013832,JP_611013836,140.0287020706241
JP_611013832,JP_7352045671,166.7585126674402
JP_611013832,JP_2951565862,4.742095147054194
JP_611013836,JP_7352045651,256.8411459939927
JP_611013836,JP_611013832,140.0287020706241
JP_611013836,JP_587648809,4.786094367611806
JP_611060949,JP_611060975,77.88413824165748
JP_611060949,JP_611060954,137.0872347143103
JP_611060954,JP_611061200,78.70621176613737
JP_611060954,JP_611060957,147.95528782785829
JP_611060954,JP_611060949,137.0872347143103
JP_611060957,JP_611060985,79.22126807376834
JP_611060957,JP_611060954,147.95528782785829
JP_611060957,JP_611060960,150.0270750417744
JP_611060960,JP_611061078,78.62359626994235
JP_611060960,JP_611060989,77.92180820878056
JP_611060960,JP_611066805,150.29370862554703
JP_611060975,JP_611060980,135.09073401834613
JP_611060975,JP_611061008,78.5226758568385
JP_611060980,JP_8987076996,114.1248964675255
JP_611060980,JP_611060975,135.09073401834613
JP_611060980,JP_611060954,76.56987294741538
JP_611060985,JP_611060989,149.0681348751516
JP_611060985,JP_8987076996,34.04852682487532
JP_611060985,JP_611061015,75.89471008292477
JP_611060989,JP_611066806,151.8718698337158
JP_611060989,JP_611060985,149.0681348751516
JP_611060989,JP_611060960,77.92180820878056
JP_611060989,JP_611061018,74.3162616470026
JP_611060993,JP_611066806,136.8573092631426
JP_611061008,JP_611061012,135.5533143082832
JP_611061008,JP_611061492,79.37879385888071
JP_611061012,JP_611061015,148.40157998163812
JP_611061012,JP_611061008,135.5533143082832
JP_611061012,JP_611060980,76.64766352224017
JP_611061015,JP_611061018,148.14599747913604
JP_611061015,JP_611061012,148.40157998163812
JP_611061015,JP_611061047,80.51188132368652
JP_611061018,JP_611061022,97.81437158858863
JP_611061018,JP_611061015,148.14599747913604
JP_611061018,JP_611060989,74.3162616470026
JP_611061018,JP_611061076,81.30565956898246
JP_611061022,JP_611061018,97.81437158858863
JP_611061029,JP_611061118,45.222391204490634
JP_611061029,JP_611061143,26.97947280394493
JP_611061032,JP_611061066,148.47899181997659
JP_611061032,JP_611061190,149.3293733719523
JP_611061032,JP_611061029,81.0568150039965
JP_611061035,JP_611061069,148.04801781779204
JP_611061035,JP_611061192,149.10202188901363
JP_611061035,JP_611061032,75.79468438272761
JP_611061037,JP_611061074,147.6058778829956
JP_611061037,JP_611061194,148.8702291313654
JP_611061037,JP_611061035,77.2634686794174
JP_611061047,JP_611061076,147.1536201143522
JP_611061047,JP_611061196,148.633033999961
JP_611061047,JP_611061037,79.6661757201709
JP_611061052,JP_611061200,147.71166519804916
JP_611061052,JP_611060957,76.29550821690178
JP_611061052,JP_611061078,150.97616472952438
JP_611061066,JP_611061069,76.56105162011504
JP_611061066,JP_2106608926,80.79902065470756
JP_611061066,JP_611115930,149.47209371467724
JP_611061066,JP_611061032,148.47899181997659
JP_611061069,JP_611061074,76.18282947467279
JP_611061069,JP_611061066,76.56105162011504
JP_611061069,JP_611115932,149.6315972962495
JP_611061069,JP_611061035,148.04801781779204
JP_611061074,JP_611061076,79.98699720106593
JP_611061074,JP_611061069,76.18282947467279
JP_611061074,JP_611115935,149.79366426951077
JP_611061074,JP_611061037,147.6058778829956
JP_611061076,JP_611061074,79.98699720106593
JP_611061076,JP_611061018,81.30565956898246
JP_611061076,JP_611061047,147.1536201143522
JP_611061076,JP_611115937,149.94935302985527
JP_611061078,JP_7222089386,75.7734542800499
JP_611061078,JP_611060960,78.62359626994235
JP_611061078,JP_611066804,148.69174749201028
JP_611061078,JP_611061052,150.97616472952438
JP_611061113,JP_611061444,45.5587349742393
JP_611061113,JP_611061439,31.028471724318276
JP_611061118,JP_611061113,165.9301528849147
JP_611061118,JP_611061322,72.25103239720295
JP_611061118,JP_611061029,45.222391204490634
JP_611061130,JP_611061137,82.01588612024614
JP_611061130,JP_611061439,42.66697958862874
JP_611061130,JP_611061590,25.706916334532977
JP_611061137,JP_611061143,80.30891231560163
JP_611061137,JP_611061158,178.44930188231106
JP_611061143,JP_611061029,26.97947280394493
JP_611061143,JP_611061187,122.59271117136453
JP_611061154,JP_611061523,14.052047150871259
JP_611061154,JP_611061659,71.96596921427196
JP_611061158,JP_611061154,68.6112764155082
JP_611061158,JP_611061137,178.44930188231106
JP_611061169,JP_611061158,81.29890815659388
JP_611061169,JP_611061187,67.81606449077285
JP_611061187,JP_611061190,79.46265065847406
